mean_norm_loaded_hipjoint_moment,std_norm_loaded_hipjoint_moment,mean_norm_loaded_kneejoint_moment,std_norm_loaded_kneejoint_moment,mean_norm_loaded_hipjoint_power,std_norm_loaded_hipjoint_power,mean_norm_loaded_kneejoint_power,std_norm_loaded_kneejoint_power,mean_loaded_hipjoint_speed,std_loaded_hipjoint_speed,mean_loaded_kneejoint_speed,std_loaded_kneejoint_speed,mean_loaded_hipjoint_kinematics,std_loaded_hipjoint_kinematics,mean_loaded_kneejoint_kinematics,std_loaded_kneejoint_kinematics,mean_norm_noload_hipjoint_moment,std_norm_noload_hipjoint_moment,mean_norm_noload_kneejoint_moment,std_norm_noload_kneejoint_moment,mean_norm_noload_hipjoint_power,std_norm_noload_hipjoint_power,mean_norm_noload_kneejoint_power,std_norm_noload_kneejoint_power,mean_noload_hipjoint_speed,std_noload_hipjoint_speed,mean_noload_kneejoint_speed,std_noload_kneejoint_speed,mean_noload_hipjoint_kinematics,std_noload_hipjoint_kinematics,mean_noload_kneejoint_kinematics,std_noload_kneejoint_kinematics
-0.34381072,0.13203542,-0.175921852,0.241361635,-0.42176224,0.172594318,-0.014458257,0.127092412,1.233093619,0.324675463,0.349856424,0.511051587,1.173387309,3.400487665,9.484772595,4.786858932,-0.447576333,0.123171934,-0.207547671,0.117985367,-0.559647796,0.276374449,0.024031866,0.103759604,1.26627177,0.484749423,0.025469303,0.431498758,-8.093981592,4.513123401,6.572867742,3.822007805
-0.348469359,0.132198596,-0.177797563,0.240424577,-0.423827342,0.173200271,-0.011008674,0.123956589,1.221384274,0.323841914,0.328513903,0.511984005,1.088661681,3.40589761,9.460541944,4.777869441,-0.451938348,0.12330584,-0.208133824,0.117191258,-0.561519774,0.276076592,0.028021909,0.105683729,1.258176408,0.481219618,0.004981882,0.430867932,-8.175940188,4.512116749,6.571582095,3.810342243
-0.353027692,0.13234586,-0.179613788,0.239487738,-0.425676384,0.17378887,-0.007449334,0.12119964,1.209732156,0.322969469,0.307065939,0.512872244,1.004731585,3.41153567,9.437774916,4.768752624,-0.456250503,0.123436151,-0.208680457,0.116394607,-0.563282358,0.275614423,0.03205382,0.107635312,1.250143572,0.477516761,-0.015620983,0.430246815,-8.257374181,4.511079616,6.57165552,3.798444272
-0.357488447,0.132476564,-0.181370653,0.238551259,-0.427317801,0.174355515,-0.003785221,0.118837241,1.198141937,0.322064231,0.285524907,0.513717328,0.921580964,3.417394798,9.416455271,4.759484154,-0.460513912,0.123563629,-0.209187074,0.115595818,-0.56493804,0.274989953,0.036123547,0.109606962,1.242170542,0.473645163,-0.036334837,0.429636431,-8.338294861,4.510016601,6.573075746,3.786324147
-0.36185242,0.132591551,-0.183065712,0.237614133,-0.428752104,0.17489188,-1.63E-05,0.116879804,1.186613913,0.321123424,0.263896161,0.514504299,0.839225763,3.423459155,9.396604259,4.750057684,-0.46472953,0.123688011,-0.209652431,0.114794864,-0.566489766,0.274200164,0.040226486,0.111588702,1.234258713,0.469604909,-0.057152667,0.429039885,-8.418706276,4.508923404,6.575847442,3.773975189
-0.36611964,0.132688546,-0.184697005,0.236677817,-0.42998703,0.17539984,0.003849864,0.115339872,1.175159349,0.320159598,0.242197055,0.515245771,0.757654314,3.429749158,9.378231332,4.740482548,-0.468897732,0.123808259,-0.210074519,0.113993431,-0.567934901,0.273241844,0.044361786,0.11357253,1.226403509,0.465400448,-0.078075683,0.428453824,-8.498598726,4.507790073,6.580002412,3.761411363
-0.370289644,0.132764855,-0.186261534,0.235741457,-0.431028768,0.175882508,0.007805308,0.114218727,1.163793489,0.319181869,0.220446644,0.515950186,0.676874329,3.436277823,9.361374625,4.730739918,-0.473021435,0.123924589,-0.210451688,0.113192397,-0.569275274,0.272115657,0.048527057,0.115550427,1.218597177,0.461038454,-0.099103296,0.427877144,-8.577982434,4.50661989,6.585534986,3.748639361
-0.374367742,0.132823117,-0.187760645,0.23480618,-0.431888934,0.176332379,0.011846129,0.11351321,1.152516173,0.318195726,0.198654372,0.516612655,0.596861324,3.443018285,9.345981407,4.720845157,-0.477101672,0.124037724,-0.210784038,0.112393015,-0.570514925,0.270823785,0.052717182,0.117517634,1.210840787,0.456524669,-0.120228239,0.427315399,-8.656868458,4.505412203,6.592428933,3.735670243
-0.378354632,0.132862157,-0.189191472,0.233871733,-0.432570114,0.176745993,0.015967257,0.11320799,1.141329543,0.317205865,0.176828063,0.517229303,0.517618469,3.449955608,9.332072523,4.710791632,-0.481138979,0.124148413,-0.211069962,0.111595996,-0.57165476,0.269366568,0.056928395,0.119465453,1.203132421,0.451860432,-0.141447942,0.426764627,-8.73525997,4.504164388,6.600701834,3.722492317
-0.382251283,0.132877431,-0.19055353,0.232940375,-0.433083841,0.177127501,0.020161219,0.113290016,1.130249649,0.316230978,0.154988267,0.517819525,0.439119783,3.45710284,9.319639129,4.700602991,-0.485133978,0.124256196,-0.211307515,0.110803126,-0.572694357,0.267739634,0.061157353,0.121387498,1.195470513,0.447048263,-0.162758841,0.426223718,-8.813149749,4.502866493,6.61037733,3.709115183
-0.386061269,0.132871938,-0.191845536,0.232010157,-0.433440778,0.177479962,0.024418303,0.113736823,1.119281162,0.315275826,0.133149183,0.518383532,0.361367241,3.464473038,9.308679402,4.690254868,-0.489096805,0.124362203,-0.21148998,0.110011419,-0.57364811,0.265952307,0.065398858,0.123275812,1.187852229,0.442091931,-0.184157695,0.425691801,-8.890549197,4.501520395,6.621455603,3.695523549
-0.389782997,0.132844104,-0.193064449,0.231080079,-0.433637666,0.177797305,0.028737813,0.114511995,1.108423107,0.314338379,0.111312794,0.51890461,0.284384634,3.472043462,9.29924332,4.679709485,-0.493032588,0.124473003,-0.211616402,0.109222032,-0.574517619,0.26400735,0.069651365,0.12512637,1.180272227,0.437005319,-0.205644919,0.425174135,-8.967449784,4.500116777,6.633940072,3.681755307
-0.393418611,0.132790496,-0.194211047,0.230152162,-0.43368866,0.178085985,0.033110107,0.115593628,1.097688887,0.313440798,0.089500738,0.519410603,0.208136353,3.479824573,9.29129766,4.669003838,-0.496905754,0.124567538,-0.211704941,0.108448977,-0.575259176,0.261883619,0.073910203,0.126939407,1.172728367,0.431790823,-0.22721513,0.424672883,-9.043864084,4.498655588,6.64782267,3.667803726
-0.396970306,0.13271051,-0.195285715,0.229226316,-0.433606136,0.178348591,0.037526765,0.116950303,1.087084739,0.312588775,0.067726906,0.519903078,0.132606531,3.487814525,9.284823767,4.658139143,-0.500742658,0.124658562,-0.211740306,0.107686863,-0.575905051,0.25960128,0.078172829,0.128707345,1.16521573,0.426453169,-0.248870175,0.42418069,-9.119791758,4.497136722,6.663122383,3.653672197
-0.400444896,0.132611023,-0.196285747,0.228300353,-0.433397142,0.178583958,0.041983272,0.11853741,1.076607221,0.311785597,0.045993565,0.520369144,0.057798989,3.495988955,9.279830937,4.647103812,-0.504549563,0.124744579,-0.211726833,0.106931228,-0.576463412,0.257163611,0.082436218,0.130424025,1.157730197,0.421000491,-0.270607934,0.423701672,-9.195237216,4.495553206,6.679838642,3.639353647
-0.40383398,0.132476547,-0.197211938,0.227375627,-0.433061382,0.178795034,0.046472876,0.120327195,1.066267791,0.311048027,0.024317477,0.52082926,-0.01629134,3.504350347,9.276327821,4.635899823,-0.5083081,0.124819793,-0.211661775,0.106185454,-0.576906864,0.254554496,0.086695278,0.132086697,1.150269277,0.415439945,-0.292424666,0.423237038,-9.270206623,4.493901337,6.697972147,3.624859194
-0.407142948,0.132309766,-0.198064515,0.226452123,-0.432614416,0.178993035,0.05098684,0.122289202,1.056070234,0.310384783,0.002711483,0.521289439,-0.089689231,3.512922962,9.27429058,4.624532596,-0.51202823,0.12488401,-0.211543829,0.105450043,-0.577250185,0.251784851,0.090944861,0.133693222,1.142832818,0.409779381,-0.314316128,0.422788094,-9.344701212,4.492177365,6.71752991,3.610196209
-0.410375562,0.132113233,-0.198843423,0.225529639,-0.432065419,0.179180303,0.055521439,0.124387194,1.046011954,0.309799748,-0.018820913,0.521744161,-0.162405735,3.521688669,9.27370295,4.612989172,-0.515712922,0.124934943,-0.211371836,0.104725565,-0.577491315,0.248856654,0.095183105,0.135240121,1.135410852,0.404028545,-0.336287268,0.422351656,-9.418706961,4.49037311,6.738533581,3.595373455
-0.413532627,0.131886316,-0.199545715,0.224606197,-0.431421249,0.179360225,0.060068252,0.126587854,1.036105501,0.309302802,-0.040263372,0.522201948,-0.234428668,3.530619644,9.274595605,4.601260722,-0.519363613,0.12496985,-0.211145138,0.104012447,-0.577630611,0.245775677,0.099406696,0.136726522,1.12799899,0.398199007,-0.35833731,0.42193147,-9.492224049,4.488483483,6.76098569,3.580405742
-0.416615669,0.131627424,-0.200171852,0.223682129,-0.430691916,0.179543125,0.064616596,0.128867053,1.026353444,0.308901157,-0.061603399,0.522671219,-0.305781916,3.539739829,9.276952318,4.589363245,-0.522982752,0.124988037,-0.210863404,0.103310116,-0.577670925,0.242549184,0.103612094,0.13815214,1.12059255,0.392300078,-0.380465459,0.421529011,-9.565264508,4.486510877,6.78487431,3.565297652
-0.419627235,0.131336449,-0.200723536,0.222758444,-0.429887287,0.179734404,0.069163415,0.131201411,1.01675393,0.308601796,-0.082837096,0.523154359,-0.376486918,3.549045034,9.280737698,4.577298295,-0.526580677,0.1249947,-0.210524585,0.102614477,-0.577621573,0.23918682,0.107791531,0.139510889,1.113190509,0.386339242,-0.402667806,0.421145985,-9.637834117,4.484451063,6.810203125,3.550042397
-0.42256979,0.131014006,-0.201198264,0.221834172,-0.429014841,0.179937323,0.07370539,0.133560488,1.007313692,0.308409798,-0.103955628,0.523652209,-0.446530899,3.558525077,9.285981287,4.565036675,-0.530153712,0.124983425,-0.210130727,0.101931221,-0.577478935,0.23568466,0.111945679,0.140806959,1.105788105,0.380323793,-0.424945315,0.420778468,-9.70992988,4.482300035,6.83698882,3.534638603
-0.425447866,0.130661427,-0.201594419,0.220908253,-0.428085344,0.180166718,0.078229147,0.135929022,0.998034881,0.308335431,-0.124945987,0.524178659,-0.515931839,3.56818401,9.2926728,4.552592065,-0.533683346,0.124949957,-0.209681542,0.101262476,-0.57722168,0.232054696,0.11607269,0.142044975,1.098376173,0.374270603,-0.447300756,0.420431178,-9.781547056,4.480052541,6.865225467,3.519110373
-0.428266834,0.130282501,-0.201913894,0.219981155,-0.427111408,0.180428383,0.082728389,0.138290012,0.988916359,0.308383874,-0.145802831,0.524737125,-0.584718163,3.578025708,9.300763023,4.539972773,-0.537185197,0.124898345,-0.209172675,0.100601953,-0.576865968,0.228307007,0.120163857,0.143216727,1.090953814,0.368188938,-0.469731095,0.420102401,-9.852686828,4.477705692,6.894937329,3.503458785
-0.431030177,0.129878179,-0.202156084,0.219053329,-0.426099025,0.18071993,0.08720487,0.140617734,0.979958068,0.308558765,-0.166524135,0.525326614,-0.652894613,3.588022899,9.310251351,4.527179375,-0.54065837,0.124828094,-0.208604487,0.099949195,-0.576406284,0.224449042,0.12421627,0.144325105,1.083512775,0.362094712,-0.492240492,0.419797313,-9.923339275,4.475250664,6.926119681,3.48770735
-0.43374111,0.129448722,-0.202319,0.218122684,-0.425056204,0.181049489,0.091645548,0.142907573,0.97116489,0.308864339,-0.187098237,0.525959659,-0.720465001,3.598174228,9.321150178,4.514201252,-0.544102301,0.124741403,-0.207976278,0.099304234,-0.575839218,0.220490221,0.12822642,0.145369618,1.076046518,0.356000234,-0.514830785,0.419515078,-9.993497894,4.472683091,6.958784574,3.471856603
-0.436404722,0.128998086,-0.202402256,0.217188479,-0.423992569,0.181419695,0.096037717,0.145143916,0.962539835,0.309299858,-0.20751433,0.526637619,-0.78743758,3.608510057,9.333449006,4.501038035,-0.547517272,0.124642048,-0.207288525,0.098666572,-0.575166573,0.216445704,0.132189666,0.146349497,1.06855266,0.349918934,-0.537500196,0.419258649,-10.06318023,4.470005522,6.992912497,3.455907561
-0.43902606,0.128527466,-0.202405799,0.216251894,-0.422916165,0.181832079,0.100382029,0.147307797,0.954079742,0.309869119,-0.227769526,0.527361205,-0.853833853,3.61900783,9.347122755,4.487699545,-0.550906264,0.124530236,-0.206540267,0.098037192,-0.574390527,0.21232443,0.13610237,0.147263389,1.061024935,0.343862366,-0.560252244,0.419026051,-10.13238442,4.467212482,7.028520686,3.439867564
-0.441609372,0.128038413,-0.202328375,0.21531163,-0.421836921,0.182293899,0.104672128,0.149396837,0.945785498,0.310572282,-0.24786077,0.528138208,-0.919657733,3.62966193,9.362177084,4.474158047,-0.554262272,0.124409853,-0.205730881,0.097417681,-0.573497098,0.2081393,0.139961048,0.148116221,1.053456098,0.337845774,-0.583090262,0.418819127,-10.20110203,4.464305033,7.065625796,3.42375113
-0.444158931,0.127531251,-0.202171337,0.214366661,-0.420762588,0.182808077,0.108899372,0.151409991,0.937656288,0.311414804,-0.267783784,0.528980717,-0.984927234,3.640471321,9.378578304,4.460442121,-0.557585401,0.124279693,-0.204860466,0.096808677,-0.572484552,0.203903004,0.143761702,0.148908029,1.045841381,0.331886528,-0.606014547,0.418639376,-10.26932867,4.461280163,7.104223695,3.407559985
-0.446675521,0.12700459,-0.201935563,0.213416583,-0.419695611,0.183373734,0.113061367,0.15333626,0.929687375,0.312393211,-0.287535518,0.529887058,-1.049656489,3.651444451,9.396308714,4.446545248,-0.560878501,0.12413686,-0.203927984,0.096211861,-0.571353611,0.199622569,0.147498329,0.149641549,1.038176064,0.326000711,-0.629025805,0.418489375,-10.33705917,4.458127598,7.144328767,3.391310261
-0.449159255,0.126455997,-0.201621067,0.212459099,-0.418639771,0.183991579,0.117152467,0.155162847,0.921879748,0.313505079,-0.30711201,0.530858488,-1.113845665,3.66257518,9.415380778,4.432459144,-0.564142983,0.12398063,-0.202933505,0.095628475,-0.570102594,0.195314856,0.151167483,0.150320007,1.030453278,0.320206908,-0.652127793,0.418372785,-10.40428986,4.454843771,7.185930812,3.375017526
-0.451611598,0.125883842,-0.201228875,0.211492235,-0.417602423,0.18466486,0.121163818,0.156898927,0.914236024,0.314746929,-0.32650739,0.531906145,-1.177511151,3.67385652,9.435776283,4.418197373,-0.567380485,0.123811222,-0.201874969,0.095059464,-0.568728845,0.190995612,0.15476427,0.150941996,1.02266509,0.314519535,-0.67532528,0.41828641,-10.47101451,4.451427252,7.229057825,3.358676979
-0.454032428,0.125288339,-0.200760928,0.210515257,-0.416582752,0.18539483,0.12509224,0.158540081,0.906746864,0.316115055,-0.345723667,0.533030634,-1.240664808,3.685301022,9.457467248,4.40376257,-0.570593709,0.123628354,-0.200751235,0.094505432,-0.567232712,0.186683422,0.158283779,0.151509791,1.014805877,0.308957088,-0.698621147,0.418231711,-10.53722997,4.447878724,7.273713097,3.342289433
-0.456419678,0.12466459,-0.20021852,0.209525277,-0.415584079,0.186180062,0.128941324,0.160072598,0.899411778,0.317608586,-0.36476126,0.534233442,-1.303317262,3.69688851,9.480451898,4.389135184,-0.573786142,0.123430253,-0.19956245,0.093967218,-0.5656165,0.18239659,0.161721942,0.152030401,1.006871537,0.303539281,-0.722017602,0.418214615,-10.60294174,4.444199434,7.319868231,3.325888252
-0.458773023,0.124008639,-0.199601913,0.20851856,-0.414612806,0.187024149,0.132697323,0.161504321,0.892232133,0.319216464,-0.383611086,0.535519906,-1.365483107,3.708626932,9.504728389,4.374327087,-0.570349198,0.123249298,-0.204265582,0.106819198,-0.549216843,0.202838334,0.17049028,0.165959428,0.981463712,0.333775946,-0.736517105,0.404614361,-10.64729741,4.45613453,7.216791165,3.588282382
-0.461094617,0.123324008,-0.198913073,0.207494308,-0.41366607,0.18792774,0.136359654,0.162838135,0.885196854,0.320936508,-0.40228211,0.536896185,-1.427167038,3.720524401,9.530263322,4.359344067,-0.573483361,0.123037689,-0.202981361,0.106399575,-0.547616074,0.198242145,0.17390338,0.166763382,0.973900675,0.327284313,-0.759990793,0.40456846,-10.71084525,4.453267948,7.265388051,3.572429713
-0.463389204,0.122615607,-0.198152153,0.206451962,-0.412748965,0.188893432,0.139930431,0.164066729,0.878304007,0.322766026,-0.420777659,0.538365987,-1.488381065,3.732565215,9.557044024,4.344195402,-0.576606785,0.122809962,-0.201624159,0.105991738,-0.545912581,0.193674067,0.177212457,0.167508556,0.96626495,0.320911288,-0.783565012,0.404543605,-10.77387939,4.450252844,7.315567962,3.556608849
-0.465662879,0.121886223,-0.19731784,0.205391754,-0.411869841,0.189926121,0.143406169,0.16519218,0.871548173,0.324692065,-0.439096492,0.539933602,-1.549142915,3.744754807,9.585062913,4.328884646,-0.579722068,0.122566526,-0.200195317,0.105592811,-0.544107659,0.189149046,0.180411253,0.168194979,0.958553148,0.314677077,-0.807240368,0.404545597,-10.83642367,4.447080342,7.367281646,3.540827421
-0.467921385,0.121141283,-0.196408238,0.204311314,-0.411031035,0.191020421,0.146771988,0.16621115,0.864931034,0.326701928,-0.457231987,0.541593521,-1.609443001,3.757107164,9.614324858,4.313392514,-0.582829829,0.122309168,-0.198694656,0.105202187,-0.542200562,0.184692079,0.183494781,0.168824491,0.950760371,0.308604426,-0.831019344,0.404576964,-10.8984796,4.443748685,7.42052401,3.525097904
-0.47017412,0.120386016,-0.195424019,0.203211471,-0.410236926,0.192177233,0.150031608,0.1671267,0.858442198,0.328798416,-0.475196998,0.543355358,-1.66930131,3.76960617,9.644794316,4.297735835,-0.585930167,0.122037566,-0.197121294,0.104816564,-0.540183237,0.18032899,0.18645767,0.169400038,0.942875929,0.302719758,-0.854911114,0.404639768,-10.96002619,4.440252586,7.475310937,3.509454585
-0.472429531,0.119626932,-0.194362536,0.202095209,-0.409495838,0.193410573,0.153186194,0.167938872,0.852073954,0.330969113,-0.492994737,0.545224816,-1.728731966,3.782257559,9.676465496,4.281911314,-0.589018992,0.121752905,-0.195477494,0.104442099,-0.538049147,0.17608919,0.189300627,0.169933146,0.934890926,0.297048467,-0.878921829,0.404735234,-11.0210509,4.436599374,7.531670924,3.493890274
-0.474706779,0.118878067,-0.193221644,0.200964073,-0.408818444,0.19472176,0.156225001,0.168656234,0.845822699,0.333202781,-0.510626859,0.54720296,-1.787742382,3.795059068,9.70932345,4.265935243,-0.592090714,0.121454357,-0.193765561,0.104081534,-0.535792652,0.171999574,0.192020893,0.170428252,0.926800278,0.291615607,-0.903053574,0.404866187,-11.08155956,4.432784216,7.589590603,3.478426953
-0.477012254,0.118138305,-0.192003507,0.199823783,-0.408207548,0.1961153,0.159145781,0.169283112,0.839682052,0.335496015,-0.528098126,0.549289277,-1.846339238,3.808009404,9.743351303,4.249812754,-0.595170169,0.121129901,-0.191973131,0.103705642,-0.533416841,0.168073708,0.19459582,0.170850517,0.918596186,0.286449046,-0.927313897,0.405035537,-11.14154327,4.428798785,7.649085861,3.463083319
-0.47936058,0.117417566,-0.1907005,0.198672936,-0.407671669,0.197596677,0.161946149,0.16981119,0.83364439,0.337840249,-0.545416411,0.551491195,-1.904523334,3.821101468,9.778550394,4.233537045,-0.598222306,0.120802177,-0.190121986,0.103376372,-0.530906492,0.164363536,0.197049655,0.171287628,0.910269423,0.281572943,-0.951706686,0.405244252,-11.2010008,4.424638902,7.710174083,3.447864409
-0.481759453,0.116716862,-0.189312543,0.19751211,-0.407214268,0.199166852,0.164618195,0.170243176,0.827702296,0.340220494,-0.562584433,0.553807335,-1.962314664,3.834353505,9.814898924,4.217114034,-0.60125719,0.120462069,-0.188199576,0.103058263,-0.528257915,0.160887227,0.199361819,0.171692772,0.901813655,0.277008217,-0.976239947,0.40549345,-11.25991435,4.420307149,7.772868172,3.43277524
-0.484214088,0.11603802,-0.187839273,0.196341443,-0.406832664,0.200824547,0.167155554,0.170585046,0.821849456,0.342631762,-0.579612524,0.556241291,-2.019711035,3.847761301,9.85239066,4.200550403,-0.605813417,0.118443747,-0.185549291,0.103316295,-0.524659114,0.157482966,0.202845132,0.171002037,0.887288989,0.266234132,-1.017171172,0.393498572,-11.27768271,4.49557603,7.840967527,3.424944178
-0.486728237,0.115385187,-0.18627949,0.195163106,-0.40652501,0.202574903,0.169557753,0.170835593,0.816078035,0.345069433,-0.596508909,0.558798276,-2.076700972,3.861314858,9.891037472,4.183859716,-0.608828538,0.118078879,-0.183439443,0.103043406,-0.521710574,0.154536812,0.204818071,0.171362618,0.878604585,0.26236902,-1.042151391,0.393601709,-11.33511845,4.491552839,7.907870116,3.412082991
-0.489307051,0.114762136,-0.184634463,0.193978654,-0.406294754,0.204425418,0.171827648,0.170996041,0.810374749,0.347518607,-0.613281523,0.561477458,-2.133319155,3.875024025,9.930801265,4.167049215,-0.611829981,0.117698848,-0.181254761,0.102776216,-0.518607707,0.151915271,0.206626119,0.171695552,0.869764057,0.258895818,-1.067295212,0.393772535,-11.39198508,4.487353993,7.976398958,3.399446239
-0.491950553,0.114168666,-0.18290561,0.192785305,-0.406134513,0.206366405,0.173959886,0.171070492,0.804734109,0.349976517,-0.629938867,0.564284169,-2.189564663,3.888879836,9.971665968,4.150121265,-0.612081516,0.115824447,-0.179658924,0.102885215,-0.515267432,0.149632449,0.207534199,0.171536582,0.863684974,0.255280215,-1.085298701,0.389137223,-11.36365554,4.459837727,8.06385361,3.39225849
-0.494654401,0.113602144,-0.181094223,0.191580792,-0.406034542,0.208388622,0.175953151,0.171054559,0.799149243,0.352439155,-0.646490072,0.567220049,-2.245430512,3.902884777,10.01364111,4.133074128,-0.614785747,0.115177023,-0.184380224,0.10656739,-0.509009751,0.141223451,0.212945289,0.170159645,0.850883347,0.247594073,-1.104389124,0.396778566,-11.43909387,4.47417974,8.015449063,3.419632321
-0.497417994,0.113061421,-0.179200891,0.19036258,-0.405988548,0.210488609,0.177809186,0.170942287,0.793605292,0.354887023,-0.662946082,0.570279102,-2.300925715,3.917043736,10.05673697,4.115905743,-0.61772765,0.114697142,-0.182036504,0.106398013,-0.505388062,0.139418587,0.214518284,0.170423827,0.841484465,0.245279795,-1.130344948,0.396528771,-11.49414049,4.469534476,8.088110108,3.408984801
-0.500236675,0.112550539,-0.177230482,0.189128895,-0.405982628,0.212656937,0.179526198,0.170744719,0.788095966,0.357320788,-0.679315953,0.573474437,-2.356056078,3.931363122,10.10091617,4.098650393,-0.620660264,0.114214186,-0.179612831,0.10623671,-0.50159568,0.138054907,0.215904383,0.170690386,0.831896899,0.243453614,-1.156492257,0.396354861,-11.54857761,4.464739409,8.162456918,3.398623617
-0.503107944,0.112071951,-0.175184328,0.187879251,-0.406007525,0.214885698,0.181104461,0.170463886,0.782611457,0.359737146,-0.695616437,0.576805472,-2.410819364,3.9458302,10.14617994,4.081319471,-0.623579829,0.113728854,-0.177109848,0.106083135,-0.497623643,0.137152464,0.217097755,0.170963871,0.822112178,0.242120958,-1.182840481,0.396256336,-11.60238805,4.459801533,8.238504688,3.388564714
-0.506033112,0.111628765,-0.173062363,0.186612156,-0.406056367,0.217169262,0.182547681,0.170093218,0.777138596,0.36212357,-0.711859129,0.580269097,-2.465214965,3.960436961,10.19253637,4.063903906,-0.617957668,0.100214873,-0.163064143,0.110199938,-0.485625489,0.128088025,0.203086851,0.175623073,0.809341949,0.238297704,-1.207907729,0.390082073,-11.37559608,4.272715684,8.691262393,3.409907879
-0.509010304,0.111222608,-0.170868629,0.185326319,-0.406117054,0.219496503,0.183853981,0.169636538,0.771666199,0.364481393,-0.728055099,0.58387652,-2.519257244,3.97520005,10.23994574,4.046424877,-0.620773293,0.099759906,-0.160465979,0.110060114,-0.48140455,0.128901647,0.203616339,0.176114308,0.799113617,0.238094002,-1.234453448,0.390000803,-11.42793709,4.267657009,8.770642767,3.401499537
-0.512039696,0.110856841,-0.168602089,0.184021203,-0.40618024,0.221860406,0.185011029,0.169087553,0.766188276,0.36680304,-0.744216286,0.587615992,-2.572929124,3.990122141,10.28844459,4.028871394,-0.617573349,0.097733544,-0.162691323,0.118085064,-0.472474993,0.13388516,0.211331431,0.191798423,0.787198258,0.239779588,-1.257631325,0.386047413,-11.44573155,4.294692054,8.780415189,3.493428812
-0.515127493,0.110537467,-0.166261607,0.182698459,-0.406240908,0.224259607,0.186024616,0.168449205,0.760692314,0.369085499,-0.760359299,0.591495282,-2.626231904,4.005184626,10.33803222,4.011256148,-0.62037747,0.097422764,-0.159945748,0.117946246,-0.468204933,0.135112326,0.211500907,0.192390061,0.776996595,0.240076288,-1.284439896,0.386079488,-11.49663511,4.289675535,8.863058468,3.485652026
-0.518278901,0.110267989,-0.163848417,0.181360876,-0.406292473,0.226692451,0.18689234,0.167720803,0.755164332,0.371327757,-0.776498342,0.595522012,-2.67917213,4.020400862,10.3886811,3.993612758,-0.62318281,0.097145702,-0.157115144,0.117812178,-0.463747113,0.13682895,0.211432653,0.193013152,0.766567542,0.240916008,-1.31146845,0.38621075,-11.5468764,4.284553608,8.947447995,3.478261846
-0.521501879,0.110052953,-0.161361178,0.180009544,-0.406331443,0.229158739,0.187606687,0.16690459,0.74959345,0.373525484,-0.792651389,0.599686657,-2.731752734,4.035768016,10.44038996,3.975949334,-0.627764484,0.094413914,-0.154077973,0.117709336,-0.459925554,0.139272842,0.212162304,0.193277757,0.753738211,0.23988242,-1.347803882,0.380686031,-11.56445826,4.341530374,9.039871004,3.47890447
-0.52480377,0.109894892,-0.158797086,0.178646384,-0.406355732,0.231658113,0.188165417,0.165997391,0.743972129,0.375681673,-0.808828845,0.603996234,-2.783959572,4.05127526,10.49317506,3.958264513,-0.630603236,0.09417053,-0.151028652,0.117592819,-0.455022489,0.14189259,0.211553632,0.193994646,0.742698467,0.241618084,-1.375495237,0.38097362,-11.61318944,4.336451642,9.128364678,3.47299656
-0.528193514,0.109797832,-0.156153939,0.177272231,-0.406360481,0.234192188,0.188565025,0.164988918,0.738286019,0.377792798,-0.825046522,0.608455239,-2.835784809,4.066931575,10.54704046,3.9405561,-0.633434143,0.093959926,-0.147897022,0.117477633,-0.449901859,0.14490131,0.210687459,0.194751667,0.731403737,0.243829671,-1.403432702,0.381383795,-11.66119959,4.331305331,9.218666783,3.467502933
-0.53167846,0.109762487,-0.153431511,0.175889459,-0.406341021,0.236762324,0.188799996,0.163886916,0.732520772,0.379858331,-0.84132744,0.613049547,-2.887241326,4.082734889,10.60196411,3.922867945,-0.63625616,0.093782009,-0.144683442,0.117363315,-0.444555519,0.148262839,0.209555128,0.195551769,0.719845829,0.246487587,-1.431624474,0.381915986,-11.70847309,4.326086637,9.310791568,3.462441765
-0.535265873,0.109790005,-0.150627205,0.174498612,-0.406294623,0.239370216,0.188864031,0.162693908,0.726671073,0.381886216,-0.857681544,0.617795006,-2.938312825,4.098678679,10.65796544,3.905207451,-0.639066153,0.093635783,-0.1413882,0.117249268,-0.438974802,0.151939984,0.208146561,0.196399238,0.708016512,0.249557893,-1.460079039,0.382572338,-11.7549835,4.320799498,9.404771648,3.457823037
-0.538962504,0.10988178,-0.147738633,0.173100528,-0.406212079,0.242017366,0.18875868,0.161400987,0.720717421,0.383869293,-0.874127643,0.622687857,-2.988987661,4.114757384,10.71506556,3.887563341,-0.641861103,0.093519546,-0.138013323,0.117134534,-0.433152771,0.155894779,0.206460284,0.197297951,0.695910123,0.253005714,-1.488803494,0.383356804,-11.80072802,4.315465678,9.500594599,3.453654289
-0.538856879,0.107409984,-0.152178406,0.18164888,-0.402981321,0.246787845,0.200521241,0.187615992,0.712357597,0.387755347,-0.894276258,0.631263324,-3.099704183,4.020048453,10.5986541,4.160586191,-0.644638303,0.093430834,-0.134559078,0.117018295,-0.427080804,0.160089169,0.204488825,0.19825162,0.683517659,0.256793357,-1.517808154,0.384268748,-11.84568305,4.310096748,9.598288304,3.449942135
